Category,URL,Label,subdomain_length,url_length,path_length,url_entropy,length_ratio,at_count,dash_count,punctuation_count,other_tlds_count,is_ip,suspicious_words_count,euclidean_distance,kolmogorov_smirnov,kullback_leibler
HAM,https://dehashed.comadded on Sep 10th 2022 5:40 PM,0,8,50,0,4.256174630069641,0.0,0,0,5,0,0,0,0.16174439712088948,0.0697,4.547925902002498
HAM,https://www.google.com/search?q=hossosurruadded on Sep 8th 2022 6:07 PM,0,3,71,7,4.696810281531844,10.142857142857142,0,0,9,0,0,0,0.14525462478224513,0.07066197183098591,-0.9916892639230415
HAM,https://www.google.com/search?q=rubodaveadded on Sep 8th 2022 2:00 PM,0,3,69,7,4.698982703645105,9.857142857142858,0,0,9,0,0,0,0.1402072724132209,0.0697,-1.6481120430716036
HAM,https://sedo.com/search/details/?domain=inpost-pl-my-id2g3ys.oferta.us...added on Sep 8th 2022 6:18 AM,0,4,102,16,4.759771666599255,6.375,0,3,18,0,0,0,0.12304898055150053,0.0681764705882353,-4.169682068967055
HAM,https://bolsasegurarealizesolucoesfinanceiras.svamarket.com.br/...added on Sep 7th 2022 11:33 PM,0,37,96,34,4.718561168147459,2.823529411764706,0,0,11,1,0,0,0.10482329708185635,0.048933333333333336,-4.600670918129707
HAM,http://bolsasegurarealizesolucoesfinanceiras.grupo.biz...added on Sep 7th 2022 11:33 PM,0,37,87,0,4.686803629164684,0.0,0,0,9,0,0,0,0.10898201609536472,0.056117241379310345,-3.2478540397572657
HAM,https://www.twojakarta.pl/wniosek-online/added on Sep 6th 2022 6:21 PM,0,3,70,45,4.525871146123144,1.5555555555555556,0,1,9,0,0,0,0.14005955365996484,0.06985714285714287,-0.4107302327451851
HAM,https://interbank.pe/solicitar/tarjeta/extracash/inicio...added on Sep 6th 2022 6:03 PM,0,9,87,67,4.5007044500228055,1.2985074626865671,0,0,12,1,0,0,0.10905606188274437,0.05803448275862069,-1.4443092532324178
HAM,https://www.google.com/search?q=lhozudonoadded on Sep 6th 2022 2:45 PM,0,3,70,7,4.708912703156099,10.0,0,0,9,0,0,0,0.151857697217104,0.06985714285714287,-0.9485408733034602
HAM,https://avangardayz.ru/storeadded on Sep 4th 2022 7:38 AM,0,11,57,35,4.532206409122326,1.6285714285714286,0,0,6,0,0,0,0.14422966668770693,0.07436842105263158,1.7960020864088317
HAM,https://www.google.com/search?q=rrutihumumeadded on Sep 3rd 2022 6:54 PM,0,3,72,7,4.803207945971366,10.285714285714286,0,0,9,0,0,0,0.14107918492730628,0.057555555555555554,-3.0603775112864207
HAM,https://www.google.com/search?q=cezeyirruadded on Sep 3rd 2022 6:39 PM,0,3,70,7,4.814438730983427,10.0,0,0,9,0,0,0,0.14159566247824493,0.06202857142857143,-3.5493864565249336
HAM,https://lichess.org/added on Sep 3rd 2022 3:28 PM,0,7,49,30,4.39482336430261,1.6333333333333333,0,0,6,0,0,0,0.15090387844235903,0.06577551020408164,-0.2499734893504854
HAM,https://www.match.com/crm/notifications?crmToken=ek9oZVpsL2RYeXNSYTZja...added on Sep 3rd 2022 1:35 AM,0,3,102,18,5.0524983869007265,5.666666666666667,0,0,13,0,0,0,0.14417029217194594,0.07798039215686275,-1.754501619385645
HAM,http://www.match.com/deeplink/managenotifications?crmToken=ek9oZVpsL2R...added on Sep 3rd 2022 1:35 AM,0,3,102,29,4.906453318741514,3.5172413793103448,0,0,13,0,0,0,0.12917249903117628,0.05837254901960784,-3.6199886506464503
HAM,https://href.li/?https://www.google.com/search?q=usps+tracking...added on Sep 2nd 2022 5:01 PM,0,4,94,1,4.824349926662364,94.0,0,0,19,0,0,0,0.13328352684689146,0.07380851063829788,-4.338372309363688
HAM,https://www.google.com/search?q=wurriadded on Sep 1st 2022 10:32 PM,0,3,67,7,4.733489003664573,9.571428571428571,0,0,9,0,0,0,0.143962204553633,0.06729850746268656,-2.9062490370747818
HAM,https://www.google.com/search?q=manhewaadded on Sep 1st 2022 10:29 PM,0,3,69,7,4.646294703305979,9.857142857142858,0,0,9,0,0,0,0.1393195538707228,0.0697,-0.1521064347312267
HAM,https://www.google.com/search?q=kixuxiraadded on Sep 1st 2022 4:59 PM,0,3,69,7,4.9086115941771356,9.857142857142858,0,0,9,0,0,0,0.13880117686162696,0.06902898550724637,-3.255461980823704
HAM,https://www.google.com/search?q=lhojelhaxokiadded on Sep 1st 2022 4:59 PM,0,3,73,7,4.83820414106634,10.428571428571429,0,0,9,0,0,0,0.13880292527240606,0.0585068493150685,-2.5536306119465784
HAM,https://bolsonaro.com.br/neofascismoadded on Aug 31st 2022 4:54 PM,0,9,66,42,4.661057377750154,1.5714285714285714,0,0,7,0,0,0,0.1500719057832538,0.0966969696969697,-3.2774648464319878
HAM,https://www.dbs.com.sg/personal/deposits/default.page...added on Aug 31st 2022 1:18 PM,0,3,86,64,4.610323006452973,1.34375,0,0,14,2,0,0,0.14660939382970326,0.06886046511627908,-4.2738364405492675
HAM,https://rbs-bautenschutz.de/added on Aug 31st 2022 1:49 AM,0,16,58,31,4.545240210861751,1.8709677419354838,0,1,7,0,0,0,0.1600903997371188,0.07527586206896553,1.5444964220660862
HAM,https://www.debahlk.com/added on Aug 30th 2022 5:15 PM,0,3,54,31,4.619994677808946,1.7419354838709677,0,0,7,0,0,0,0.17162983443616991,0.08996296296296297,0.7408742908615427
HAM,https://www.albemarle.com/added on Aug 30th 2022 7:12 AM,0,3,56,31,4.59237099317711,1.8064516129032258,0,0,7,0,0,0,0.15273441334685564,0.07342857142857143,-0.9529858920022014
HAM,https://elcomercio.pe/added on Aug 30th 2022 12:35 AM,0,10,53,32,4.510386020356014,1.65625,0,0,6,0,0,0,0.14239099901403038,0.06283207547169811,-1.795237460773105
HAM,https://lookyloo.circl.lu/tree/0c69cd5f-be6d-45ae-9cf0-3a14a06340a0...added on Aug 29th 2022 12:27 PM,0,8,101,76,4.8913616771469215,1.3289473684210527,0,4,15,1,0,0,0.1596509018905414,0.0774950495049505,-3.571775532195103
HAM,https://urlscan.io/result/6c951a95-db2e-41de-abf2-45bbb9114404/...added on Aug 29th 2022 11:21 AM,0,7,97,79,4.728614199740002,1.2278481012658229,0,4,15,1,0,0,0.16796800543630255,0.08576288659793815,-2.705577282285
HAM,https://blog.s.id/post/2022/05/25/oops-the-link-you-accessed-is-not-fo...added on Aug 28th 2022 10:05 AM,0,4,104,87,4.598734311352714,1.1954022988505748,0,7,21,1,0,0,0.15122169645685746,0.08853846153846154,-2.058285318429722
HAM,https://www.skrill.com/en-us/added on Aug 27th 2022 12:07 PM,0,3,60,38,4.671241170818224,1.5789473684210527,0,1,9,0,0,0,0.15971058894832935,0.09366666666666668,-2.786127162573129
HAM,https://www.sky.com/added on Aug 27th 2022 9:36 AM,0,3,50,31,4.553269689515107,1.6129032258064515,0,0,7,0,0,0,0.18295696215230506,0.107,2.0038833624034464
HAM,https://urlscan.io/result/5b500b54-6fb7-46b5-9540-69771df1fff6/...added on Aug 26th 2022 8:40 AM,0,7,96,78,4.857643335273226,1.2307692307692308,0,4,15,1,0,0,0.18526090836079442,0.10616666666666667,-2.502345413418701
HAM,https://mxtoolbox.com/Public/Tools/EmailHeaders.aspx?huid=9a8d1dfa-06f...added on Aug 25th 2022 6:51 PM,0,9,103,31,4.996489606024823,3.3225806451612905,0,1,15,1,0,0,0.1572466032275421,0.09787378640776699,-3.770008278882617
HAM,https://www.google.com/search?q=peyuniadded on Aug 25th 2022 4:34 PM,0,3,68,7,4.822181958642871,9.714285714285714,0,0,9,0,0,0,0.14386709613209325,0.0681764705882353,-3.4960050820509596
HAM,https://www.google.com/search?q=kozaadded on Aug 25th 2022 4:33 PM,0,3,66,7,4.784416611842219,9.428571428571429,0,0,9,0,0,0,0.15691030012877222,0.08154545454545455,-0.9791779746604905
HAM,https://www.google.com/search?q=dukiveadded on Aug 25th 2022 4:31 PM,0,3,68,7,4.862695010145276,9.714285714285714,0,0,9,0,0,0,0.14999304770509062,0.0681764705882353,-3.3610699995458697
HAM,http://managerenewarub.com/added on Aug 25th 2022 4:10 PM,0,15,57,31,4.525357996393147,1.8387096774193548,0,0,6,0,0,0,0.14175931167618844,0.0697,1.9207816840550176
HAM,https://urlscan.io/result/9484afed-9543-4fd3-8d6e-8b77095fd250...added on Aug 25th 2022 1:42 PM,0,7,95,77,4.890225214092651,1.2337662337662338,0,4,14,1,0,0,0.16844913622766036,0.08489473684210527,-2.665015101113662
HAM,https://cferecibos.mx/tarjeta-inteligente/added on Aug 24th 2022 9:41 PM,0,10,72,51,4.700032030306376,1.411764705882353,0,1,8,0,0,0,0.11033871811857063,0.047322222222222224,-3.6405012165984663
HAM,https://click.snapchat.com/aVHGadded on Aug 24th 2022 4:23 PM,0,5,61,35,4.6293590099357695,1.7428571428571429,0,0,7,0,0,0,0.1669817229344019,0.11060655737704918,-0.3318915715812962
HAM,https://fetlife-video.it/2022/08/24/globo-play-login...added on Aug 24th 2022 3:19 PM,0,13,85,61,4.685820424796316,1.3934426229508197,0,3,15,1,0,1,0.15412075939829992,0.07994117647058824,-0.98532711718697
HAM,https://oceanbank.architect-cert.fiservapps.com/signin.aspx?p_r=1...added on Aug 24th 2022 2:55 PM,0,9,98,12,4.8100343102105265,8.166666666666666,0,1,16,1,0,1,0.12876034913501552,0.0759795918367347,-3.297266634723999
HAM,https://urlscan.io/result/08f6c598-651d-4c8b-9927-587ba544debd...added on Aug 24th 2022 8:16 AM,0,7,95,77,4.882719492806366,1.2337662337662338,0,4,14,1,0,0,0.17248401306945213,0.09542105263157895,-2.6353453920602448
HAM,https://emails.coinbase.com/unsub?user_id=5a3129c0dda81a015e728bee&pre...added on Aug 24th 2022 2:53 AM,0,6,103,6,4.890879503514362,17.166666666666668,0,0,14,0,0,0,0.1371830496391747,0.06147378640776699,-3.1680604880017063
HAM,https://comm.coinbase.com/CL0/https:%2F%2Femails.coinbase.com%2Funsub%...added on Aug 24th 2022 2:53 AM,0,4,103,78,4.703064183437211,1.3205128205128205,0,0,18,3,0,0,0.15103687791696419,0.08816504854368933,-1.3630670995054859
HAM,http://gruporecovery.com.admin-mcas-df.msadded on Aug 23rd 2022 6:58 PM,0,13,71,0,4.740745710810208,0.0,0,2,9,0,0,1,0.16373818572220253,0.08474647887323944,-2.538472363418346
HAM,https://urlscan.io/result/44c3c123-d48d-465d-befd-6d7dd0ccd1ff...added on Aug 23rd 2022 9:03 AM,0,7,95,77,4.76951015067833,1.2337662337662338,0,4,14,1,0,0,0.19795054679153895,0.09542105263157895,-2.5986486819255314
HAM,https://comm.coinbase.com/CL0/https:%2F%2Fwww.coinbase.com%2Flegal%2Fu...added on Aug 22nd 2022 9:10 PM,0,4,103,78,4.753736814008801,1.3205128205128205,0,0,18,3,0,0,0.15521784570657277,0.08816504854368933,-2.008920051711925
HAM,https://master.amex-carta-verde-landing-amazon.n3.caffeina.host/...added on Aug 22nd 2022 6:48 PM,0,6,97,34,4.681920127441232,2.8529411764705883,0,4,16,1,0,0,0.131439570292778,0.06514432989690722,-3.7915389426436223
HAM,https://www.seven22.io/mintadded on Aug 22nd 2022 5:37 AM,0,3,57,35,4.391121427017652,1.6285714285714286,0,0,7,0,0,0,0.15985521424042526,0.07436842105263158,0.9146483569122267
HAM,https://privnote.com/info/supportadded on Aug 20th 2022 7:16 PM,0,8,63,43,4.576663559094717,1.4651162790697674,0,0,7,0,0,0,0.15227453067028027,0.09525396825396826,-1.8641793349136526
HAM,http://privnote.comadded on Aug 20th 2022 7:15 PM,0,8,49,0,4.491861884754925,0.0,0,0,5,0,0,0,0.1580241985723832,0.08618367346938777,1.0588318396251908
HAM,http://privnote.com/added on Aug 20th 2022 7:15 PM,0,8,50,31,4.4883674395583775,1.6129032258064515,0,0,6,0,0,0,0.15908881167448577,0.087,1.0588318396251908
HAM,https://urlscan.io/result/e2f0bc84-d2cb-4a51-aae1-5cf191d226fb/...added on Aug 20th 2022 11:28 AM,0,7,97,79,4.763291873571018,1.2278481012658229,0,4,15,1,0,0,0.16267436168238822,0.08576288659793815,-2.783968987456403
HAM,https://www.google.com/search?q=joburrumuadded on Aug 19th 2022 3:53 PM,0,3,71,7,4.855192147698555,10.142857142857142,0,0,9,0,0,0,0.16055101586319354,0.08474647887323944,-1.3477943501885283
HAM,https://www.google.com/search?q=rutanheadded on Aug 19th 2022 3:52 PM,0,3,69,7,4.756579347863034,9.857142857142858,0,0,9,0,0,0,0.13871792352950854,0.0697,-0.9744513541581303
HAM,https://www.google.com/search?q=nhiwirukiduadded on Aug 18th 2022 11:39 PM,0,3,74,7,4.864198297769021,10.571428571428571,0,0,9,0,0,0,0.1491724609941963,0.08645945945945946,-3.3044536990030204
HAM,https://www.google.com/search?q=quiteadded on Aug 18th 2022 3:46 PM,0,3,67,7,4.841625011094969,9.571428571428571,0,0,9,0,0,0,0.14660245741134956,0.06729850746268656,-2.8588296282846715
HAM,https://www.google.com/search?q=faramaadded on Aug 18th 2022 3:39 PM,0,3,68,7,4.805719966308112,9.714285714285714,0,0,9,0,0,0,0.14917938448165435,0.08288235294117646,-1.5147844683973994
HAM,https://www.google.com/search?q=matilhequehoadded on Aug 18th 2022 3:39 PM,0,3,74,7,4.792317940755731,10.571428571428571,0,0,9,0,0,0,0.1381080214999464,0.05943243243243243,-3.0809639371626556
HAM,https://www.google.com/search?q=nhigapinhuguadded on Aug 18th 2022 3:34 PM,0,3,74,7,4.810493318700952,10.571428571428571,0,0,9,0,0,0,0.15230579186842863,0.08645945945945946,-3.087206748111855
HAM,https://coinbase.okta.com/?bfpadded on Aug 18th 2022 7:17 AM,0,8,60,1,4.664735178725505,60.0,0,0,8,0,0,0,0.15244206549812075,0.09366666666666668,-0.3619667329349831
HAM,http://flightcentre.boutiquetravel.nz/added on Aug 18th 2022 12:49 AM,0,12,69,32,4.6803311604885405,2.15625,0,0,7,0,0,0,0.13491384856396887,0.0633,-1.1599567280014702
HAM,https://admin.hostpoint.ch/customer/Auth/Login?site=%2Fcustomer%2FInde...added on Aug 17th 2022 5:59 AM,0,5,103,20,4.75746498035196,5.15,0,0,16,0,0,1,0.1315033320164045,0.07845631067961165,-1.676350818151129
HAM,https://www.google.com/search?client=firefox-b-d&q=omek9a7ba...added on Aug 16th 2022 2:19 PM,0,3,93,7,5.034713617578623,13.285714285714286,0,2,16,0,0,0,0.13392009602922317,0.06248387096774194,-4.753078508436797
HAM,https://www.windocyte.com/apc/4bdbbe7d-63df-4e5c-953e-9286316895e6/5f9...added on Aug 15th 2022 10:33 PM,0,3,104,79,4.917994921340182,1.3164556962025316,0,4,16,1,0,0,0.1771827901469563,0.0693076923076923,-1.6433680950390248
HAM,https://app.1inch.io/added on Aug 15th 2022 12:47 PM,0,3,52,32,4.468918563962097,1.625,0,0,7,0,0,0,0.17073747539119402,0.10776923076923077,1.9809201904046942
HAM,https://login.microsoftonline.com/a7f35688-9c00-4d5e-ba41-29f146377ab0...added on Aug 15th 2022 9:39 AM,0,5,103,70,4.995451347525691,1.4714285714285715,0,4,14,1,0,1,0.15834167989106612,0.09787378640776699,-3.5921189582336175
HAM,https://fixit.bt.comadded on Aug 15th 2022 9:39 AM,0,5,50,0,4.59127238011291,0.0,0,0,6,0,0,0,0.17075494136334676,0.107,0.24902160540118787
HAM,https://www.csob.sk/individualni-klientiadded on Aug 15th 2022 7:04 AM,0,3,70,51,4.705729581348614,1.3725490196078431,0,1,8,0,0,0,0.15724913613857003,0.09842857142857143,-1.422199194827029
HAM,https://www.interbank.com/added on Aug 13th 2022 12:59 PM,0,3,57,32,4.700796592884375,1.78125,0,0,7,0,0,0,0.15509281690637924,0.09191228070175439,-2.0202833752922738
HAM,https://binance.com/enadded on Aug 13th 2022 8:25 AM,0,7,52,33,4.497952698660691,1.5757575757575757,0,0,6,0,0,0,0.14646762370196154,0.0693076923076923,0.6512574488067353
HAM,https://www.orbex.com/enadded on Aug 12th 2022 6:14 PM,0,3,54,33,4.606015279620733,1.6363636363636365,0,0,7,0,0,0,0.15857176005335802,0.07144444444444445,0.28949215123491684
HAM,https://www.orbex.com/added on Aug 12th 2022 6:14 PM,0,3,52,31,4.59882024669601,1.6774193548387097,0,0,7,0,0,0,0.1702263938052175,0.08853846153846154,0.4312823887472758
HAM,https://www.google.com/search?q=nhirodoadded on Aug 12th 2022 5:40 PM,0,3,69,7,4.734698550698876,9.857142857142858,0,0,9,0,0,0,0.14957428579546864,0.08352173913043479,-2.954163029604618
HAM,https://www.google.com/search?q=gihugaadded on Aug 12th 2022 5:38 PM,0,3,68,7,4.76909901048939,9.714285714285714,0,0,9,0,0,0,0.15877883085609262,0.08288235294117646,-2.8554713934547826
HAM,https://www.google.com/search?q=lhezijiyuadded on Aug 12th 2022 5:34 PM,0,3,71,7,4.920392013657579,10.142857142857142,0,0,9,0,0,0,0.14494756540529144,0.07066197183098591,-3.6102550420149275
HAM,https://www.google.com/search?q=hudissaadded on Aug 11th 2022 11:06 PM,0,3,70,7,4.717940338095376,10.0,0,0,9,0,0,0,0.15023771979426334,0.08414285714285714,-2.9215237821479216
HAM,https://www.google.com/search?q=gubeadded on Aug 11th 2022 11:06 PM,0,3,67,7,4.722222026020343,9.571428571428571,0,0,9,0,0,0,0.15680612020558182,0.0697,-1.1932257871526637
HAM,https://www.ashleyid.com/added on Aug 11th 2022 9:27 PM,0,3,55,31,4.60809925874319,1.7741935483870968,0,0,7,0,0,0,0.16118044018279842,0.09063636363636364,-1.3165791445499073
HAM,https://www.google.com/search?q=watichideadded on Aug 11th 2022 4:57 PM,0,3,71,7,4.779546943235044,10.142857142857142,0,0,9,0,0,0,0.14284605728589975,0.07066197183098591,-3.0166927844508065
HAM,https://www.alps.foundation/added on Aug 11th 2022 12:57 PM,0,3,59,32,4.526048133814251,1.84375,0,0,7,0,0,0,0.1635861006005129,0.11005084745762712,0.03677508121133256
HAM,https://www.securetrustbank.com/added on Aug 11th 2022 10:56 AM,0,3,63,32,4.625557455308304,1.96875,0,0,7,0,0,2,0.15041315172933495,0.07938095238095239,-0.23218292660260126
HAM,https://www.avatrade.com/added on Aug 11th 2022 10:22 AM,0,3,56,32,4.389782100892352,1.75,0,0,7,0,0,0,0.16427715816228847,0.09128571428571429,0.4568838456151405
HAM,https://www.moonclub.com/added on Aug 11th 2022 8:15 AM,0,3,55,31,4.544285167755427,1.7741935483870968,0,0,7,0,0,0,0.17941399675444766,0.10881818181818181,1.0109472178244412
HAM,https://www.google.com/search?q=pilhisaadded on Aug 10th 2022 2:22 PM,0,3,69,7,4.6728918477062615,9.857142857142858,0,0,9,0,0,0,0.14408138150696093,0.08352173913043479,-2.979312814663579
HAM,https://www.jp-balancer.com/added on Aug 10th 2022 6:25 AM,0,3,58,31,4.69790836555612,1.8709677419354838,0,1,8,0,0,0,0.16232567801541103,0.09251724137931035,-0.973741683688083
HAM,http://www.jp-balancer.com/added on Aug 10th 2022 6:25 AM,0,3,57,31,4.6524652331972955,1.8387096774193548,0,1,8,0,0,0,0.1671420158045682,0.09191228070175439,0.9187607520605696
HAM,https://ablink.your-way.bk.com/uni/ls/click?upn=372lEyh5XWFWvDqjA-2BV4...added on Aug 9th 2022 7:31 PM,0,6,102,13,5.309358494157784,7.846153846153846,0,2,17,0,0,0,0.17938784288178314,0.11719607843137256,-4.566577658037235
HAM,https://walletconnect.com/added on Aug 9th 2022 5:27 PM,0,13,55,30,4.478655340947486,1.8333333333333333,0,0,6,0,0,0,0.14589465377456434,0.07245454545454547,1.133875695308439
HAM,https://urlscan.io/result/c4f55235-f098-4ed9-a550-e30be5519196/...added on Aug 9th 2022 1:14 PM,0,7,95,77,4.853963704218374,1.2337662337662338,0,4,15,1,0,0,0.1593391411780462,0.07436842105263158,-2.6863427211935433
HAM,https://info.pangolein.exchange/added on Aug 9th 2022 9:52 AM,0,4,61,30,4.481497534384065,2.033333333333333,0,0,7,0,0,0,0.13702491671833344,0.06142622950819672,-0.39117886017780384
HAM,https://european-union.europa.eu/index_nladded on Aug 9th 2022 6:50 AM,0,14,70,38,4.53052011697018,1.8421052631578947,0,1,9,0,0,0,0.13788765391448507,0.04901428571428571,-0.892660920857606
HAM,https://prestamore.com/privacy.htmladded on Aug 8th 2022 6:11 PM,0,10,64,42,4.6770579609312755,1.5238095238095237,0,0,7,1,0,0,0.13810186457828874,0.080125,-3.0641109691321637
HAM,https://prestamore.com/about1.htmladded on Aug 8th 2022 6:05 PM,0,10,63,41,4.607378931058676,1.5365853658536586,0,0,7,1,0,0,0.14219964855044825,0.07938095238095239,-0.555225062018115
HAM,https://prestamore.com/about.htmladded on Aug 8th 2022 5:53 PM,0,10,62,40,4.562200140648195,1.55,0,0,7,1,0,0,0.1413410030257191,0.07861290322580645,-0.555225062018115
HAM,https://www.google.com/search?q=laxoadded on Aug 7th 2022 1:52 AM,0,3,65,7,4.712236805396587,9.285714285714286,0,0,9,0,0,0,0.154317110879057,0.08084615384615385,-0.8131862399289602
HAM,https://www.google.com/search?q=quuzuvoadded on Aug 7th 2022 1:52 AM,0,3,68,7,4.757997723692868,9.714285714285714,0,0,9,0,0,0,0.1668043551786775,0.08288235294117646,-1.0503709793370326
HAM,https://locations.pizzahut.com/added on Aug 6th 2022 10:29 AM,0,9,61,31,4.551410034490466,1.967741935483871,0,0,7,0,0,0,0.15640345643611994,0.11060655737704918,-0.2631682232145422
HAM,https://www.google.com/search?q=korecoadded on Aug 5th 2022 2:35 PM,0,3,67,7,4.6884210930876495,9.571428571428571,0,0,9,0,0,0,0.1521224659726422,0.0697,-1.0590839951102222
HAM,https://www.google.com/search?q=kamunurroadded on Aug 5th 2022 2:29 PM,0,3,70,7,4.725312574447319,10.0,0,0,9,0,0,0,0.14949283308191447,0.08414285714285714,-1.1885340463245588
HAM,https://www.google.com/search?q=zochissisoadded on Aug 5th 2022 12:12 AM,0,3,72,7,4.6765493976552035,10.285714285714286,0,0,9,0,0,0,0.1519084458676539,0.08533333333333334,-2.9996920888231355
HAM,https://kiteducacional.com/added on Aug 4th 2022 3:20 PM,0,14,56,30,4.512188403968662,1.8666666666666667,0,0,6,0,0,0,0.14965860810388365,0.09128571428571429,-0.4540905265422796
HAM,https://www.google.com/search?q=datuwamiadded on Aug 4th 2022 2:45 PM,0,3,69,7,4.70954873195236,9.857142857142858,0,0,9,0,0,0,0.14976345926262774,0.08352173913043479,-2.938353844539782
HAM,https://www.carrefour.be/nl.htmladded on Aug 3rd 2022 6:13 PM,0,3,61,37,4.684194714328333,1.6486486486486487,0,0,8,1,0,0,0.15201650503926759,0.07781967213114754,-1.7803445179872057
HAM,https://fccu.org/added on Aug 3rd 2022 3:51 PM,0,4,46,30,4.457919564564537,1.5333333333333334,0,0,6,0,0,0,0.1869143392756241,0.1052608695652174,1.8530757809616836
HAM,https://www.google.com/search?q=x2y2added on Aug 1st 2022 7:16 PM,0,3,65,7,4.785388920814486,9.285714285714286,0,0,9,0,0,0,0.15940954753763603,0.08084615384615385,-1.2912997650012374
HAM,https://www.google.com/search?q=dedamiadded on Aug 1st 2022 4:27 PM,0,3,67,7,4.728048287595913,9.571428571428571,0,0,9,0,0,0,0.1474237419493692,0.06729850746268656,-2.897243614898463
HAM,https://www.google.com/search?q=nanopeadded on Jul 31st 2022 12:37 AM,0,3,69,7,4.740355935127328,9.857142857142858,0,0,9,0,0,0,0.14062386520814504,0.0697,-0.9369226092502398
HAM,https://www.google.com/search?q=rujemunhodiadded on Jul 30th 2022 11:06 PM,0,3,74,7,4.835821737362131,10.571428571428571,0,0,9,0,0,0,0.1432964390005594,0.07294594594594594,-3.1282936598435933
HAM,https://www.google.com/search?q=chafuwachufeadded on Jul 29th 2022 1:58 PM,0,3,74,7,4.775143021204387,10.571428571428571,0,0,9,0,0,0,0.15306049270333855,0.07294594594594594,-1.634197517586349
HAM,https://shopee.com.my/ig/#added on Jul 29th 2022 7:42 AM,0,6,56,4,4.5771075472436555,14.0,0,0,9,0,0,0,0.15339772568359009,0.07342857142857143,-0.6358783298280002
HAM,https://www.skbn-engagement.de/added on Jul 28th 2022 7:30 PM,0,3,61,31,4.576160444397466,1.967741935483871,0,1,8,0,0,0,0.15037394510810162,0.0697,1.2587576511813392
HAM,https://hiermitherz.deadded on Jul 28th 2022 7:30 PM,0,11,52,0,4.440636352673266,0.0,0,0,5,0,0,0,0.1440756550521226,0.06246923076923076,-0.46070347803592504
HAM,https://eur02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww....added on Jul 27th 2022 3:24 PM,0,5,103,1,4.810768881784792,103.0,0,0,18,0,0,0,0.14337731056891173,0.08816504854368933,-3.7215564441190847
HAM,https://aka.ms/LearnAboutSenderIdentificationadded on Jul 27th 2022 3:22 PM,0,3,75,61,4.665718031599635,1.2295081967213115,0,0,6,0,0,0,0.11381820299641589,0.060333333333333336,-3.2601012750948
HAM,https://poolcat.com/added on Jul 27th 2022 2:47 PM,0,7,50,31,4.31127238011291,1.6129032258064515,0,0,6,0,0,0,0.17185240760606177,0.107,2.746614283310156
HAM,https://www.poolcat.com/added on Jul 27th 2022 2:47 PM,0,3,54,31,4.395923095029134,1.7419354838709677,0,0,7,0,0,0,0.17564971396635093,0.10848148148148148,2.0036316409277113
HAM,https://www.zeppas.com/added on Jul 27th 2022 7:51 AM,0,3,53,31,4.53387870899444,1.7096774193548387,0,0,7,0,0,0,0.17258574957868383,0.08926415094339624,1.9619161151544666
HAM,http://kleins-law-offices.com/added on Jul 26th 2022 8:13 PM,0,18,60,31,4.739572261986723,1.935483870967742,0,2,8,0,0,0,0.14148704298745285,0.077,-1.2993218362456678
HAM,https://www.cajapiura.pe/serviciosadded on Jul 26th 2022 4:58 PM,0,3,64,40,4.694548827786959,1.6,0,0,7,0,0,0,0.14197221339050822,0.080125,-1.927956801322902
HAM,https://urlscan.io/result/3ea50935-fd17-4b72-8233-a6a2b86c0c34/...added on Jul 25th 2022 5:01 PM,0,7,96,78,4.879081059128887,1.2307692307692308,0,4,15,1,0,0,0.16641149215791023,0.09575,-2.081567598394866
HAM,https://urlscan.io/result/58778dac-1eb9-41a5-8fa2-8bdca00001b4/...added on Jul 25th 2022 4:59 PM,0,7,96,78,4.819366543182523,1.2307692307692308,0,4,15,1,0,0,0.16584769619543507,0.09575,-2.125513890884416
HAM,https://urlscan.io/result/9eaf86a7-6765-437f-8f23-346329df527b/...added on Jul 25th 2022 4:54 PM,0,7,96,78,4.8371453138271905,1.2307692307692308,0,4,15,1,0,0,0.1700864976024454,0.09575,-2.040804115541843
HAM,https://www.google.com/search?q=chimamalhicaadded on Jul 24th 2022 11:52 PM,0,3,75,7,4.740513237925459,10.714285714285714,0,0,9,0,0,0,0.14846744873315942,0.087,-3.080555540892819
HAM,https://www.google.com/search?q=remoropuhiadded on Jul 24th 2022 11:52 PM,0,3,73,7,4.759637874031959,10.428571428571429,0,0,9,0,0,0,0.14285987190447483,0.0722054794520548,-3.0562567095210103
HAM,https://solacehotel.cl/santiago/?gclidCj0KCQjwlemWBhDUARIsAFp1rLVbXQCT...added on Jul 23rd 2022 7:46 PM,0,11,103,10,5.318599041847481,10.3,0,0,11,0,0,0,0.15545844294017527,0.08816504854368933,-3.7590742238388057
HAM,https://report.netcraft.com/reportadded on Jul 23rd 2022 1:04 AM,0,6,64,37,4.436889062229566,1.7297297297297298,0,0,7,0,0,0,0.14931567859739311,0.0697,-0.1680138475421435
HAM,http://toolbar.netcraft.com/report_urladded on Jul 23rd 2022 1:04 AM,0,7,68,41,4.511602319249287,1.6585365853658536,0,0,8,0,0,0,0.15359697915948872,0.08288235294117646,1.1765856090972067
HAM,https://gerenciarxx1.blogspot.com/added on Jul 22nd 2022 2:45 PM,0,12,64,31,4.655639062229568,2.064516129032258,0,0,7,0,0,0,0.1474584687293341,0.080125,-2.5976273989807517
